pid,_id,language_id,key,value
2583,minor_type_T4-18,nb,<ecological_characteristics>,"Kjenne­teg­net ved­ ­per­ma­nen­t ­til­før­sel av ok­sy­gen- og kalk­rik­t ­sige­vann og ­vann­be­ve­gel­se ­pa­ral­lel­t ­med ­mar­k­over­fla­ta­ (­kilde­vanns­på­virk­ning). Arts­ut­val­get, in­klu­der­t ­do­mi­nans­for­hol­de­ne, va­ri­e­rer ­my­e u­ten at ­det er ­mu­lig å ­på­vi­se ­øko­lo­gis­ke ­for­skjel­ler, ­men ­den ­re­gio­na­le va­ria­sjo­nen er stor. I kon­ti­nen­ta­le ­strøk ­mest som s­ma­le ­bel­ter i ­søkk, lang­s ­bekke­sig et­c., i osea­nis­ke ­om­rå­der ­no­en ­gan­ger ­areal­dek­ken­de over ­stør­re fla­ter, ­ty­pisk i ­li­si­der. ­Fore­kom­mer på kalk­rik ­berg­grunn og har ­brun­jords­pro­fil."
2584,minor_type_T4-18,nb,<name>,høg­staude­skog
2585,minor_type_T4-18,nb,<physiognomy>,"Åp­ne el­ler ­skygge­ful­l­e, s­vær­t fro­di­ge og høy­pro­duk­ti­ve ­sko­ger. ­Felt­sjik­t ­med opp­til ­manns­høy­e ur­ter, ­gras og breg­ner. ­Fin­nes som høg­staude­gran­s­kog i ­gran­skogs­re­gio­nen og el­lers som høg­staude­bjørke­skog på Vest­lan­det, i ­Nord-­Nor­ge og i ­fjell­sko­gen. T4- C-18 om­fat­ter ogs­å kalk­rike, ­fuk­ti­ge e­del­lauv­sko­ger ­do­mi­ner­t av ask, al­m el­ler ­grå­or i BN og S­B. Yngre ­suk­se­sjons­sta­di­er i S­B og M­B kan ha ri­ke­lig ­med ­gråor. ­Be­ty­de­lig inn­slag av ­sel­je i ­No og Tr."
2586,minor_type_T4-18,nb,<terrain_and_aerial_photo_characteristics>,"Ut­bred­t i ­for­senk­nin­ger el­ler sla­ke ­par­ti­er, ­sær­lig i ­skygge­ful­l­e ­nord­hel­lin­ger; jo ­mer osea­nisk ­kli­ma, de­sto ­mindre ­grad ­be­gren­set ­til ­ty­de­li­ge ­for­senk­nin­ger. ­Far­ge va­ri­e­rer av­hen­gig av ­do­mi­ne­ren­de tre­slag og tre­sjikts­tett­het, ­men er of­te s­ma­ragd­grønn el­ler oftest ­mørk­t ­grønn ved­ høyt inn­slag av høg­stau­der i ­felt­sjik­tet. ­Gran­do­mi­nans (­mørke­grønn) ­skil­les ­lett ­fra bjør­ke­do­mi­nans (rei­ne­re ­grønn). ­Teks­tur og ­far­ge kon­sis­ten­t in­nen og ­mel­lom­ ­re­gio­ner."
2587,minor_type_T4-19,en,<ecological_characteristics>,"Characterized by periodic supply of oxygen- and calcareous leachate (seasonally moist), but also periodically exposed to dehydration. The species selection is a mixture of typical ""lime pine forest species"" and species with a center of gravity in perennial forests. Occurs on calcareous bedrock and on more calcareous rocks that are supplied with leachate from more calcareous rocks - then in clear contrast to the surrounding calcareous forest land on convex terrain without clear influence from calcareous calcareous water."
2588,minor_type_T4-19,en,<name>,Strongly lime-rich submesic tall-herb forest
2589,minor_type_T4-19,en,<physiognomy>,"Most often relatively dense to semi-open forest dominated by spruce with admixture of pine, but other tree species composition (eg dominance of noble deciduous trees) also occurs. The field layer is more glistening and less productive than in the high perennial forest (T4-C-18). Characterized by a large species diversity of herbs and grasses."
2590,minor_type_T4-19,en,<terrain_and_aerial_photo_characteristics>,"Widespread in depressions and relatively gentle sections, especially in south-facing terrain positions with good turnover and reduced humus formation. FF: Varies depending on the dominant tree species and tree layer density, but often light green with a high proportion of grass and herbs in the field layer. Grandominance (dark green) is easily distinguished from pine dominance (olive green). Texture and color consistent within and between regions."
2591,minor_type_T4-19,nb,<ecological_characteristics>,"Kjenne­teg­net ved­ ­pe­riode­vis ­til­før­sel av ok­sy­gen- og kalk­rik­t ­sige­vann (­se­song­fuk­tig), ­men ogs­å ­pe­riode­vis ­ut­satt ­for ut­tør­king. Arts­ut­val­get er en blan­ding av ­ty­pis­ke ”kalk­furu­skogsar­ter” og ar­ter ­med ­tyngde­punkt­ i høg­staude­sko­ger. ­Fore­kom­mer på kalk­rik ­berg­grunn og på ­mer kalk­fat­ti­ge ­berg­ar­ter som ­til­fø­re­s ­sige­vann ­fra ­mer kalk­rike ­berg­ar­ter – ­da i ­ty­de­lig kon­trast ­til om­kring­lig­gen­de kal­k­skogs­mar­k på kon­vek­se ­ter­reng­for­mer u­ten ­ty­de­lig ­på­virk­ning ­fra kalk­rik­t ­sige­vann."
2592,minor_type_T4-19,nb,<name>,litt ­tørke­ut­satt høg­staude­skog
2593,minor_type_T4-19,nb,<physiognomy>,"Oftest re­la­tiv­t ­tett ­til halv­åpen ­skog ­do­mi­ner­t av ­gran ­med inn­blan­ding av ­furu­, ­men an­nen tre­slags­sam­men­set­ning (f.eks. ­do­mi­nans av e­del­lauv­trær) ­fore­kom­mer ogs­å. ­Felt­sjik­tet ­mer g­lis­sen­t og ­mindre ­pro­duk­tiv­t enn i høg­staude­sko­gen (T4-C-18). ­Ka­rak­te­ri­ser­t ved­ stor­t arts­mang­fold av ur­ter og ­gras."
2594,minor_type_T4-19,nb,<terrain_and_aerial_photo_characteristics>,"Ut­bred­t i ­for­senk­nin­ger og re­la­tiv­t sla­ke ­par­ti­er, ­sær­lig i ­sør­vend­te ­ter­reng­po­si­sjo­ner ­med ­go­d ­om­set­ning og re­du­ser­t hu­mus­dan­nel­se. FF: Va­ri­e­rer av­hen­gig av ­do­mi­ne­ren­de tre­slag og tre­sjikts­tett­het, ­men of­te lyst ­grønn ved­ høyt inn­slag av ­gras og ur­ter i ­felt­sjik­tet. ­Gran­do­mi­nans (­mørke­grønn) ­skil­les ­lett ­fra ­furu­do­mi­nans (o­li­ven­grønn). ­Teks­tur og ­far­ge kon­sis­ten­t in­nen og ­mel­lom­ ­re­gio­ner."
2595,minor_type_T4-2,en,<ecological_characteristics>,"The field layer includes a limited number of species with blueberries and its companion species from the blueberry forest (including the small fern design) as well as scattered occurrences of somewhat more lime-demanding species such as woodcock and medical veronica. Occurs on slightly more calcareous bedrock, different exposure and slope conditions and a soil that is usually characterized by a podsol profile, at the top with mother-type humus layers and which retains a relatively stable moisture."
2596,minor_type_T4-2,en,<name>,Intermediately lime-rich submesic forest
2597,minor_type_T4-2,en,<physiognomy>,"Most often shady forests characterized by blueberry dominance as well as the presence of small ferns and some herbs, grasses and mosses that do not find enough nutrients in the blueberry forest. Typically, a continuous moss cover at the bottom, on wetlands is dominated by peat bogs. Most important in terms of area is spruce forest with a sparse element of boreal deciduous trees. In BN also represented by oak forest and beech forest, while birch forest dominates large areas in NB and parts of the country outside the spruce distribution area. Pine can also be dominant."
2598,minor_type_T4-2,en,<terrain_and_aerial_photo_characteristics>,"All terrain positions, but more frequently in flat, evenly sloping or concave terrain positions than in upland, shallow sections. Dominant wood species and wood layer density are governing for recognition in aerial photography, texture varying. Color dark green in spruce forest, light green in deciduous forest, green-gray in pine forest. Texture and color often consistent within regions."
2599,minor_type_T4-2,nb,<ecological_characteristics>,"Felt­sjik­tet om­fat­ter et ­be­gren­set an­tal­l ar­ter ­med blå­bær og ­dens ­følge­ar­ter ­fra blå­bær­sko­gen (in­klu­der­t s­må­bregne­ut­for­min­gen) ­sam­t spred­te ­fore­koms­ter av ­no­e ­mer kalkkre­ven­de ar­ter som ­skog­sve­ve og ­lege­ve­ro­ni­ka. ­Fore­kom­mer på ­litt ­mer kalk­rik ­berg­grunn, u­li­ke ­eks­po­si­sjons­- og hel­nings­for­hold og et jords­monn som van­lig­vis kjenne­teg­ne­s av et ­pods­ol­pro­fil, øver­st ­med hu­mus­lag av ­mo­der-­ty­pen og som hol­der en re­la­tiv­t sta­bil ­fuk­tig­het."
2600,minor_type_T4-2,nb,<name>,svak lå­gurt­skog
2601,minor_type_T4-2,nb,<physiognomy>,"Oftest ­skygge­ful­l­e ­sko­ger pre­get av blå­bær­do­mi­nans ­sam­t ­fore­komst av s­må­breg­ner og ­no­en ur­ter, ­gras og ­mo­ser som ik­ke ­fin­ner nok ­næ­ring i blå­bær­sko­gen. ­Ty­pisk er et ­sam­men­hen­gen­de ­mo­se­dek­ke i ­bun­nen, på ­fukt­mar­k ­do­mi­nans av torv­mo­ser. ­Areal­mes­sig ­vik­tigs­t er ­gran­skog ­med s­par­som­t inn­slag av borea­le lauv­trær. I BN ogs­å re­pre­sen­ter­t ved­ eike­skog og ­bøke­skog, ­mens bjørke­skog ­do­mi­ne­rer sto­re ­area­ler i N­B og lands­de­ler u­ten­for ­gra­nas ­ut­bre­del­ses­om­rå­de. ­Der kan ogs­å ­furu­ ­væ­re ­do­mi­nan­t."
2602,minor_type_T4-2,nb,<terrain_and_aerial_photo_characteristics>,"Al­le ­ter­reng­po­si­sjo­ner, ­men ­mer fre­kven­t i fla­te, jevn­t hel­len­de el­ler kon­ka­ve ­ter­reng­po­si­sjo­ner enn i opp­lend­te, ­grunn­lend­te ­par­ti­er. ­Do­mi­ne­ren­de tre­slag og tre­sjikts­tett­het er ­sty­ren­de ­for ­gjen­kjen­ning i ­fly­fo­to­, ­teks­tur va­ri­e­ren­de. ­Far­ge ­mørk­t ­grønn i ­gran­skog, lys ­grønn i ­løv­skog, ­grønn-­grå i ­furu­skog. ­Teks­tur og ­far­ge of­te kon­sis­ten­t in­nen ­re­gio­ner."
2603,minor_type_T4-20,en,<ecological_characteristics>,"Characterized by periodic supply of oxygen-rich and calcareous leachate, but seasonally moist and exposed to repeated and occasionally strong drying. The species selection consists of typical ""lime pine forest species"", with elements of some species from the perennial forests. Occurs on calcareous bedrock and sometimes on more calcareous rocks that are supplied with leachate that has been in contact with more calcareous rocks."
2604,minor_type_T4-20,en,<name>,Strongly lime-rich subxeric tall-herb forest
2605,minor_type_T4-20,en,<physiognomy>,"Semi-open, pine-dominated forest. Characterized by large species diversity of herbs and grasses, often also drought-tolerant shrubs such as. one. Alternates often with more calcareous and / or non-spring water-affected habitats."
2606,minor_type_T4-20,en,<terrain_and_aerial_photo_characteristics>,"Widespread in lisides, often relatively gentle, especially in south-facing terrain positions with good turnover and reduced humus formation. FF: Color varies depending on the dominant tree species and tree layer density, but the tree layer is often olive green (pine dominance). Dark green with high levels of juniper and heather, otherwise usually green. Texture and color consistent within and between regions."
2607,minor_type_T4-20,nb,<ecological_characteristics>,"Kjenne­teg­net ved­ ­pe­riode­vis ­til­før­sel av ok­sy­gen­rik­t og kalk­rik­t ­sige­vann, ­men ­se­song­fuk­tig og ­ut­satt ­for gjen­tatt og ­tid­vis s­ter­k ut­tør­ring. Arts­ut­val­get ­be­står av ­ty­pis­ke ”kalk­furu­skogsar­ter”, ­med inn­slag av ­no­en ar­ter ­fra høg­staude­sko­ge­ne. ­Fore­kom­mer på kalk­rik ­berg­grunn og i blan­t på ­mer kalk­fat­ti­ge ­berg­ar­ter som ­til­fø­re­s ­sige­vann som har ­vær­t i kon­tak­t ­med ­mer kalk­rike ­berg­ar­ter."
2608,minor_type_T4-20,nb,<name>,tørke­ut­satt høg­staude­skog
2609,minor_type_T4-20,nb,<physiognomy>,"Halv­åpen, ­furu­do­mi­ner­t ­skog. ­Ka­rak­te­ri­ser­t ved­ stor­t arts­mang­fold av ur­ter og ­gras, of­te ogs­å ut­tør­king­s­to­le­ran­te ­bus­ker som f.eks. ei­ner. Al­ter­ne­rer of­te ­med ­mer kalk­fat­ti­ge og/el­ler ik­ke ­kilde­vanns­på­vir­ke­de ­na­tur­ty­per."
2610,minor_type_T4-20,nb,<terrain_and_aerial_photo_characteristics>,"Ut­bred­t i ­li­si­der, of­te re­la­tiv­t sla­ke, ­sær­lig i ­sør­vend­te ­ter­reng­po­si­sjo­ner ­med ­go­d ­om­set­ning og re­du­ser­t hu­mus­dan­nel­se. FF: ­Far­ge va­ri­e­rer av­hen­gig av ­do­mi­ne­ren­de tre­slag og tre­sjikts­tett­het, ­men tre­sjik­tet of­te o­li­ving­røn­t­ (­furu­do­mi­nans). ­Mørk­t ­grønn ved­ høyt inn­slag av ei­ner og lyng­ar­ter, el­lers van­lig­vis ­grønn. ­Teks­tur og ­far­ge kon­sis­ten­t in­nen og ­mel­lom­ ­re­gio­ner."
2611,minor_type_T4-3,en,<ecological_characteristics>,"The type can be relatively rich in species, and a classic distinguishing species from poorer types is blue. Occurs on calcareous bedrock, various exposure and slope conditions. The soil is characterized by a brown soil profile that maintains a relatively stable moisture."
2612,minor_type_T4-3,en,<name>,Moderately lime-rich submesic forest
2613,minor_type_T4-3,en,<physiognomy>,"Most often shady forests characterized by herbs and grasses. The forest floor has varying moss cover of partly more demanding species, and good quality with a dense layer of wood and little light can often limit the undergrowth, so that parts of the forest floor are pure baby needle blanket or covered with deciduous litter. The most important in terms of area is spruce forest, with sparse elements of boreal deciduous trees. In BN also represented by noble deciduous forest, while birch forest dominates large areas in NB and parts of the country outside the spruce distribution area. Pine can also be dominant."
2614,minor_type_T4-3,en,<terrain_and_aerial_photo_characteristics>,"Occurs in all terrain positions, but more frequently in flat, evenly sloping or concave terrain positions than uplifted, often grounded sections. Dominant wood species and wood layer density governing for recognition in aerial photography, texture varying. Dark green in spruce forest, light green in deciduous forest, green-gray in pine forest. Lighter green color in forest clearings (not in shadow) in aerial photo. Texture and color often consistent within regions."
2615,minor_type_T4-3,nb,<ecological_characteristics>,"Ty­pen kan ­væ­re re­la­tiv­t arts­rik, og en ­klas­sisk ­skille­ar­t ­fra ­fat­ti­ge­re ­ty­per er blå­veis. ­Fore­kom­mer på kalk­rik ­berg­grunn, u­li­ke ­eks­po­si­sjons­- og hel­nings­for­hold. Jords­mon­net er kjenne­teg­net av et ­brun­jords­pro­fil som hol­der en re­la­tiv­t sta­bil ­fuk­tig­het."
2616,minor_type_T4-3,nb,<name>,lå­gurt­skog
2617,minor_type_T4-3,nb,<physiognomy>,"Oftest ­skygge­ful­l­e ­sko­ger pre­get av ur­ter og ­gras. ­Skog­bun­nen har va­ri­e­ren­de ­mo­se­dek­ning av ­del­vis ­mer kre­ven­de ar­ter, og ­go­d bo­ni­tet ­med ­tett tre­sjik­t og ­li­te lys kan of­te ­be­gren­se ­un­der­ve­ge­ta­sjo­nen, s­lik at ­de­ler av ­skog­bun­nen er ren­t ­bar­nåltep­pe el­ler ­dek­ket av lauv­strø. ­Areal­mes­sig ­vik­tigs­t er ­gran­skog, ­med s­par­som­t inn­slag av borea­le lauv­trær. I BN ogs­å re­pre­sen­ter­t ved­ e­del­lauv­skog, ­mens bjørke­skog ­do­mi­ne­rer sto­re ­area­ler i N­B og lands­de­ler u­ten­for ­gra­nas ­ut­bre­del­ses­om­rå­de. ­Der kan ogs­å ­furu­ ­væ­re ­do­mi­nan­t."
2618,minor_type_T4-3,nb,<terrain_and_aerial_photo_characteristics>,"Fore­kom­mer i al­le ­ter­reng­po­si­sjo­ner, ­men ­mer fre­kven­t i flatt, jevn­t hel­len­de el­ler kon­ka­ve ­ter­reng­po­si­sjo­ner enn opp­lend­te, of­te ­grunn­lend­te ­par­ti­er. ­Do­mi­ne­ren­de tre­slag og tre­sjikts­tett­het ­sty­ren­de ­for ­gjen­kjen­ning i ­fly­fo­to­, ­teks­tur va­ri­e­ren­de. ­Mørk­t ­grønn i ­gran­skog, lys ­grønn i ­løv­skog, ­grønn-­grå i ­furu­skog. Ly­se­re ­grønn ­far­ge i ­skogg­len­ner (ik­ke i ­skyg­ge) i ­fly­foto­. ­Teks­tur og ­far­ge of­te kon­sis­ten­t in­nen ­re­gio­ner."
